Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2020-12-21,-0.029138076932326975,0.08577028478715443,0.08228967500029967,0.869567512481495,92.0,0.0,69.16606327327952,-0.0840406743260812
2020-12-22,0.04207656794577848,0.06060009734885452,0.05883487750747568,-0.29346046245225454,88.0,-0.04347826086956519,72.75062753606746,0.05182547759910938
2020-12-23,-0.023039436663009637,0.05358341852281234,0.05219713339865401,-0.11578659330610475,93.0,0.05681818181818188,68.04181963757183,-0.06472532345045601
2020-12-24,0.021057908650393337,0.04349625668724322,0.042576860262026936,-0.18825155456019782,86.0,-0.07526881720430112,69.9541168981607,0.028104734276285015
2020-12-25,0.03838601817057906,0.0531215931275415,0.05175869954093333,0.2212911448796293,94.0,0.09302325581395343,73.1976309023951,0.04636630620262583
2020-12-26,0.06938918605018134,0.08952447338908165,0.08574133810489039,0.68527463350241,93.0,-0.010638297872340385,78.0635429207558,0.06647635938995222
2020-12-27,-0.006250988870123867,0.09127382433608,0.08734566008554938,0.019540477377571586,91.0,-0.021505376344086002,76.6701208023584,-0.01784984470679085
2020-12-28,0.030458043294241247,0.045081154768200404,0.04409454246665112,-0.5060889023099683,92.0,0.01098901098901095,78.6904377325489,0.026350772752771645
2020-12-29,0.010198176486275929,0.05323453907809683,0.051865942517499986,0.18086014770073522,91.0,-0.010869565217391353,79.34851514489434,0.008362863790160713
2020-12-30,0.05262518188935121,0.057662471126182835,0.05606125713609544,0.08317780382375584,91.0,0.0,82.45580532928368,0.03916002938070462
2020-12-31,0.005558802229052879,0.03697911688973665,0.03631179104050672,-0.35869697972507597,95.0,0.04395604395604402,82.75956903486087,0.0036839577803422507
2021-01-01,0.012759952848226697,0.027671589827547027,0.027295650844811725,-0.2516968452746603,94.0,-0.010526315789473717,83.47343680883061,0.008625803424242573
2021-01-02,0.08959001114880642,0.1396964756220087,0.13076197750134716,4.048371867775413,94.0,0.0,87.57059336102046,0.04908335763834759
2021-01-03,0.020175172403393154,0.07975218249753557,0.07673155415557535,-0.42910383284593845,93.0,-0.010638297872340385,88.31268003273205,0.00847415374533611
2021-01-04,-0.02502246735581663,0.16424130448072027,0.152069634079188,1.0593957348539709,94.0,0.010752688172043001,81.80490505547935,-0.07369015383567412
2021-01-05,0.06128001171320478,0.1395180895439665,0.13060544456133108,-0.15052982570322893,93.0,-0.010638297872340385,84.81122645829272,0.03674989171828402
2021-01-06,0.08002182823088061,0.10042550969492381,0.09569693200143667,-0.280197212969458,95.0,0.021505376344086002,87.84309094381395,0.03574838629426247
2021-01-07,0.06687092425852742,0.10109770712002941,0.09630759778125737,0.0066934927903041785,91.0,-0.04210526315789476,89.8124799063226,0.02241939509811086
2021-01-08,0.0355928898794487,0.1386615254385919,0.12985347211797826,0.37155954757672593,93.0,0.0219780219780219,90.71943369893792,0.01009830475187079
2021-01-09,-0.01340052262051337,0.06299182772321044,0.06108741139348567,-0.5457151684725464,93.0,0.0,87.52501824619051,-0.035212030350061596
