model_id,model_type,scaling,features,n_features,silhouette_score,log_likelihood,window_size,step_size,n_mixtures,n_factors
RollingHMM_robust_pct_Range+pct_fg+RSI+pct_RSI_223,RollingHMM,robust,pct_Range+pct_fg+RSI+pct_RSI,4,-0.03148306101077935,-3629.043227927361,730.0,21.0,,
RollingHMM_none_Returns+RSI+pct_RSI_42,RollingHMM,none,Returns+RSI+pct_RSI,3,-0.031661585060630854,-1692.7459435552066,730.0,21.0,,
RollingHMM_robust_Range+fg+pct_fg+RSI_216,RollingHMM,robust,Range+fg+pct_fg+RSI,4,-0.031664098849086796,-2893.606599097634,730.0,21.0,,
RollingHMM_none_pct_Range+pct_fg+RSI_56,RollingHMM,none,pct_Range+pct_fg+RSI,3,-0.03183532334603609,-2686.0943435794757,730.0,21.0,,
StandardHMM_robust_Returns+pct_fg+pct_RSI_168,StandardHMM,robust,Returns+pct_fg+pct_RSI,3,-0.032227081230685246,-6792.100508256384,,,,
GMMHMM_robust_Returns+pct_fg+pct_RSI_168,GMMHMM,robust,Returns+pct_fg+pct_RSI,3,-0.032227081230685246,-6792.100508256384,,,3.0,
RollingHMM_none_Returns+pct_Range+RSI+pct_RSI_78,RollingHMM,none,Returns+pct_Range+RSI+pct_RSI,4,-0.03229648824154464,-2614.3513422642663,730.0,21.0,,
RollingHMM_none_Returns+pct_Range+pct_fg+RSI_76,RollingHMM,none,Returns+pct_Range+pct_fg+RSI,4,-0.03229880448322432,-3694.692641361362,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg+pct_RSI_204,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_RSI,5,-0.032493807474206556,-2652.6583828041803,,,,1.0
RollingHMM_robust_RSI+pct_RSI_154,RollingHMM,robust,RSI+pct_RSI,2,-0.032738408135505354,-1393.6623950515607,730.0,21.0,,
RollingHMM_robust_Returns+fg+RSI+pct_RSI_208,RollingHMM,robust,Returns+fg+RSI+pct_RSI,4,-0.032883809579605315,-2017.0694095481108,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_297,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,-0.03292507376724481,-6234.262198458686,,,,3.0
RollingHMM_robust_Returns+pct_Range+fg+RSI_201,RollingHMM,robust,Returns+pct_Range+fg+RSI,4,-0.03298595021734645,-2773.913860351019,730.0,21.0,,
RollingHMM_robust_Returns+Range+fg_156,RollingHMM,robust,Returns+Range+fg,3,-0.0330899669888989,-2294.074780113181,730.0,21.0,,
RollingHMM_robust_Returns+pct_fg+pct_RSI_168,RollingHMM,robust,Returns+pct_fg+pct_RSI,3,-0.03314329130186147,-2451.369944640698,730.0,21.0,,
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+fg+pct_RSI_524,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_RSI,5,-0.03315607713477151,-2652.6583828041803,,,,1.0
RollingHMM_none_Returns+pct_Range+pct_fg+RSI+pct_RSI_111,RollingHMM,none,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,-0.03360553732293157,-3910.21642756052,730.0,21.0,,
RollingHMM_none_pct_Range+pct_fg+RSI+pct_RSI_96,RollingHMM,none,pct_Range+pct_fg+RSI+pct_RSI,4,-0.03517053596500384,-3629.0432279273628,730.0,21.0,,
HierarchicalHMM_2factors_none_Returns+Range+pct_Range+pct_RSI_101,HierarchicalHMM,none,Returns+Range+pct_Range+pct_RSI,4,-0.035492816562575275,-4111.027712598114,,,,2.0
RollingHMM_none_Returns+Range+pct_Range+fg+pct_fg+pct_RSI_120,RollingHMM,none,Returns+Range+pct_Range+fg+pct_fg+pct_RSI,6,-0.03550836265021217,-4588.656630422221,730.0,21.0,,
RollingHMM_robust_Returns+fg+pct_RSI_166,RollingHMM,robust,Returns+fg+pct_RSI,3,-0.03562625445867668,-1633.2990084687137,730.0,21.0,,
RollingHMM_none_Range+pct_Range+pct_fg_44,RollingHMM,none,Range+pct_Range+pct_fg,3,-0.03579107647081341,-2747.0480324880173,730.0,21.0,,
RollingHMM_none_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_122,RollingHMM,none,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,-0.03603635360001918,-4598.141207526605,730.0,21.0,,
RollingHMM_none_Returns+Range+RSI+pct_RSI_72,RollingHMM,none,Returns+Range+RSI+pct_RSI,4,-0.03613467554195074,-2476.753428913712,730.0,21.0,,
RollingHMM_robust_pct_Range+fg+pct_fg+RSI+pct_RSI_245,RollingHMM,robust,pct_Range+fg+pct_fg+RSI+pct_RSI,5,-0.03624166398243956,-3956.2005953629423,730.0,21.0,,
RollingHMM_robust_Range+pct_Range+pct_RSI_173,RollingHMM,robust,Range+pct_Range+pct_RSI,3,-0.03736940084814603,-2411.2490500100976,730.0,21.0,,
RollingHMM_none_Returns+Range+pct_Range+pct_fg+pct_RSI_102,RollingHMM,none,Returns+Range+pct_Range+pct_fg+pct_RSI,5,-0.03745953378934781,-3943.1801485943083,730.0,21.0,,
HierarchicalHMM_2factors_robust_Returns+pct_Range+fg+pct_fg+pct_RSI_561,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+pct_RSI,5,-0.03754303542424504,-4783.882252487751,,,,2.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+RSI+pct_RSI_536,HierarchicalHMM,robust,Returns+Range+pct_Range+RSI+pct_RSI,5,-0.037608001431440316,-2586.5499216473495,,,,1.0
GMMHMM_none_Returns+Range+pct_fg+RSI_70,GMMHMM,none,Returns+Range+pct_fg+RSI,4,-0.037903199789166474,-9867.583378309739,,,3.0,
HierarchicalHMM_1factors_none_RSI+pct_RSI_20,HierarchicalHMM,none,RSI+pct_RSI,2,-0.03790664232898311,-2728.170169373842,,,,1.0
HierarchicalHMM_5factors_none_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_319,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,-0.03792432494621593,-11819.022979406725,,,,5.0
RollingHMM_none_Returns+Range+pct_Range+pct_fg+RSI_101,RollingHMM,none,Returns+Range+pct_Range+pct_fg+RSI,5,-0.03799420477906713,-4388.607798751371,730.0,21.0,,
RollingHMM_none_Returns+Range+pct_fg_30,RollingHMM,none,Returns+Range+pct_fg,3,-0.038509323680645385,-2964.842985930843,730.0,21.0,,
RollingHMM_none_Returns+Range+pct_fg+RSI_70,RollingHMM,none,Returns+Range+pct_fg+RSI,4,-0.03928614925351437,-3597.24195697737,730.0,21.0,,
HierarchicalHMM_1factors_robust_Returns+Range+RSI+pct_RSI_438,HierarchicalHMM,robust,Returns+Range+RSI+pct_RSI,4,-0.03955030998998111,-2587.3100150958307,,,,1.0
StandardHMM_robust_Returns+fg+pct_RSI_166,StandardHMM,robust,Returns+fg+pct_RSI,3,-0.0397560078144943,-5343.976052232776,,,,
GMMHMM_robust_Returns+fg+pct_RSI_166,GMMHMM,robust,Returns+fg+pct_RSI,3,-0.0397560078144943,-5343.976052232838,,,3.0,
RollingHMM_robust_pct_fg+RSI_152,RollingHMM,robust,pct_fg+RSI,2,-0.04065970211204574,-1673.1970954844044,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+fg_2,HierarchicalHMM,none,Returns+fg,2,-0.041099911943386476,-2582.5516108720753,,,,1.0
RollingHMM_robust_Returns+pct_RSI_139,RollingHMM,robust,Returns+pct_RSI,2,-0.04230111193909341,-1140.6881095292292,730.0,21.0,,
RollingHMM_none_Returns+pct_Range+pct_fg_34,RollingHMM,none,Returns+pct_Range+pct_fg,3,-0.04237143221355602,-3029.277618945708,730.0,21.0,,
RollingHMM_none_Returns+Range+pct_Range+pct_fg_64,RollingHMM,none,Returns+Range+pct_Range+pct_fg,4,-0.0424466400165066,-3703.971089822826,730.0,21.0,,
RollingHMM_none_Returns+fg+pct_fg_37,RollingHMM,none,Returns+fg+pct_fg,3,-0.043114876157852595,-2549.780845957499,730.0,21.0,,
RollingHMM_none_Range+pct_Range+pct_RSI_46,RollingHMM,none,Range+pct_Range+pct_RSI,3,-0.04325890323006625,-2411.2490500100967,730.0,21.0,,
RollingHMM_none_Returns+pct_RSI_12,RollingHMM,none,Returns+pct_RSI,2,-0.04340204460097574,-1140.6881095292301,730.0,21.0,,
RollingHMM_none_pct_Range+pct_fg+pct_RSI_57,RollingHMM,none,pct_Range+pct_fg+pct_RSI,3,-0.04342518170445077,-2930.8654903972038,730.0,21.0,,
RollingHMM_robust_Range+pct_fg_142,RollingHMM,robust,Range+pct_fg,2,-0.04418902513871993,-1982.75838992345,730.0,21.0,,
RollingHMM_robust_Returns+Range+fg+pct_fg_194,RollingHMM,robust,Returns+Range+fg+pct_fg,4,-0.0444830327479351,-3484.2342983907083,730.0,21.0,,
GMMHMM_none_Returns+pct_fg+pct_RSI_41,GMMHMM,none,Returns+pct_fg+pct_RSI,3,-0.0446585319441006,-6792.100508256384,,,3.0,
HierarchicalHMM_1factors_robust_Returns+Range+fg+RSI+pct_RSI_548,HierarchicalHMM,robust,Returns+Range+fg+RSI+pct_RSI,5,-0.04503515361128574,-2586.683626648633,,,,1.0
HierarchicalHMM_3factors_none_Returns+Range+pct_fg+RSI_114,HierarchicalHMM,none,Returns+Range+pct_fg+RSI,4,-0.045190463394236706,-6624.246455831418,,,,3.0
RollingHMM_robust_fg+pct_fg+RSI_186,RollingHMM,robust,fg+pct_fg+RSI,3,-0.04540943997113384,-1878.5743588146447,730.0,21.0,,
RollingHMM_robust_Returns+pct_fg+RSI_167,RollingHMM,robust,Returns+pct_fg+RSI,3,-0.04558282463616405,-2759.0927231454757,730.0,21.0,,
RollingHMM_robust_Range+fg+pct_fg+RSI+pct_RSI_244,RollingHMM,robust,Range+fg+pct_fg+RSI+pct_RSI,5,-0.04644288821731882,-3838.9804618763487,730.0,21.0,,
RollingHMM_none_Range+pct_Range_13,RollingHMM,none,Range+pct_Range,2,-0.04649055297049913,-1529.176275863686,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+pct_fg+pct_RSI_214,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+pct_RSI,5,-0.04744934264786965,-6401.985387556838,,,,3.0
HierarchicalHMM_1factors_none_Returns+Range+pct_fg+pct_RSI_115,HierarchicalHMM,none,Returns+Range+pct_fg+pct_RSI,4,-0.048038964172651105,-2680.401275568866,,,,1.0
GMMHMM_none_pct_Range+fg+RSI+pct_RSI_95,GMMHMM,none,pct_Range+fg+RSI+pct_RSI,4,-0.04806906356073611,-8380.115990225773,,,3.0,
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+pct_RSI_420,HierarchicalHMM,robust,Returns+Range+pct_Range+pct_RSI,4,-0.048123854322619945,-2618.0739020124342,,,,1.0
HierarchicalHMM_1factors_none_Range+fg_7,HierarchicalHMM,none,Range+fg,2,-0.048185399744139365,-1933.4639209333175,,,,1.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_RSI_349,HierarchicalHMM,robust,Returns+Range+pct_RSI,3,-0.04835963674189845,-2628.7585042049827,,,,1.0
RollingHMM_none_Returns+pct_Range+fg+pct_fg+pct_RSI_109,RollingHMM,none,Returns+pct_Range+fg+pct_fg+pct_RSI,5,-0.04846709045563423,-3798.072178707188,730.0,21.0,,
GMMHMM_none_Returns+fg+pct_RSI_39,GMMHMM,none,Returns+fg+pct_RSI,3,-0.04922261443679577,-5343.976052232838,,,3.0,
RollingHMM_robust_Returns+Range+pct_fg+RSI_197,RollingHMM,robust,Returns+Range+pct_fg+RSI,4,-0.05005903026924286,-3597.2419569773692,730.0,21.0,,
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+fg+RSI+pct_RSI_610,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+RSI+pct_RSI,6,-0.05037180697707076,-2585.798867333894,,,,1.0
StandardHMM_none_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_124,StandardHMM,none,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,-0.05103523766511499,-9271.517439859519,,,,
RollingHMM_none_Range+pct_fg_15,RollingHMM,none,Range+pct_fg,2,-0.05125016665339598,-1982.758389923448,730.0,21.0,,
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+fg+pct_fg+pct_RSI_605,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_fg+pct_RSI,6,-0.05364703469050819,-2661.914775029783,,,,1.0
RollingHMM_none_pct_Range+RSI_20,RollingHMM,none,pct_Range+RSI,2,-0.053838784132293004,-1501.5339514688046,730.0,21.0,,
HierarchicalHMM_1factors_robust_Returns+Range+fg+pct_RSI_429,HierarchicalHMM,robust,Returns+Range+fg+pct_RSI,4,-0.05410245314827254,-2633.0063218844434,,,,1.0
RollingHMM_robust_Range+pct_fg+RSI_177,RollingHMM,robust,Range+pct_fg+RSI,3,-0.054878825016602024,-2581.9385349261074,730.0,21.0,,
RollingHMM_robust_Returns+pct_Range+pct_fg+pct_RSI_204,RollingHMM,robust,Returns+pct_Range+pct_fg+pct_RSI,4,-0.057264366576443716,-3260.471344988061,730.0,21.0,,
RollingHMM_robust_Range+pct_fg+pct_RSI_178,RollingHMM,robust,Range+pct_fg+pct_RSI,3,-0.057726215208298945,-2914.819809932371,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+pct_RSI_100,HierarchicalHMM,none,Returns+Range+pct_Range+pct_RSI,4,-0.05814959618755364,-2618.0739020124342,,,,1.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_615,HierarchicalHMM,robust,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,-0.05897530269632626,-2587.862437658805,,,,1.0
HierarchicalHMM_2factors_none_Returns+pct_Range+fg+pct_fg+pct_RSI_241,HierarchicalHMM,none,Returns+pct_Range+fg+pct_fg+pct_RSI,5,-0.06016265716133336,-4783.882252487735,,,,2.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_635,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,-0.06043103182177269,-2586.459921389817,,,,1.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_fg+RSI+pct_RSI_552,HierarchicalHMM,robust,Returns+Range+pct_fg+RSI+pct_RSI,5,-0.061936560425319524,-2589.382669514484,,,,1.0
HierarchicalHMM_2factors_none_pct_Range+fg+pct_RSI_76,HierarchicalHMM,none,pct_Range+fg+pct_RSI,3,-0.06210243487171883,-4291.862738775716,,,,2.0
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+pct_fg+pct_RSI_532,HierarchicalHMM,robust,Returns+Range+pct_Range+pct_fg+pct_RSI,5,-0.06280728116124917,-2642.5700236888338,,,,1.0
HierarchicalHMM_1factors_robust_Returns+Range+fg+pct_fg+RSI+pct_RSI_620,HierarchicalHMM,robust,Returns+Range+fg+pct_fg+RSI+pct_RSI,6,-0.06317013651016516,-2587.282572177713,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+pct_fg+pct_RSI_212,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+pct_RSI,5,-0.06500998022134452,-2642.570023688859,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+pct_RSI_37,HierarchicalHMM,none,Returns+pct_Range+pct_RSI,3,-0.06519613547769573,-2667.7555658007873,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+fg+pct_RSI_127,HierarchicalHMM,none,Returns+pct_Range+fg+pct_RSI,4,-0.06735173207561582,-2634.6898485043434,,,,1.0
HierarchicalHMM_1factors_none_Returns+RSI+pct_RSI_49,HierarchicalHMM,none,Returns+RSI+pct_RSI,3,-0.06848562428839594,-2590.572694321776,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+RSI+pct_RSI_136,HierarchicalHMM,none,Returns+pct_Range+RSI+pct_RSI,4,-0.06850039989956888,-2589.22747835046,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_fg+RSI+pct_RSI_148,HierarchicalHMM,none,Returns+pct_fg+RSI+pct_RSI,4,-0.06858229517726028,-2593.8771891657307,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg+pct_fg+pct_RSI_285,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_fg+pct_RSI,6,-0.06858333469872588,-2661.9147750297093,,,,1.0
HierarchicalHMM_1factors_none_Range+fg+pct_RSI_63,HierarchicalHMM,none,Range+fg+pct_RSI,3,-0.06979996659772793,-2658.8202251552584,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_295,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,-0.07033539205897037,-2587.862437658898,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+RSI+pct_RSI_216,HierarchicalHMM,none,Returns+Range+pct_Range+RSI+pct_RSI,5,-0.07036486547488316,-2586.5499216473495,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_fg+RSI+pct_RSI_232,HierarchicalHMM,none,Returns+Range+pct_fg+RSI+pct_RSI,5,-0.07107282386158238,-2589.382669514484,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+RSI+pct_RSI_118,HierarchicalHMM,none,Returns+Range+RSI+pct_RSI,4,-0.07138728357467929,-2587.3100150958307,,,,1.0
RollingHMM_none_Range+pct_fg+pct_RSI_51,RollingHMM,none,Range+pct_fg+pct_RSI,3,-0.07151324606881658,-2914.81980993237,730.0,21.0,,
StandardHMM_none_Returns+pct_Range+fg+pct_fg+pct_RSI_109,StandardHMM,none,Returns+pct_Range+fg+pct_fg+pct_RSI,5,-0.07465882714850451,-1939.0141802129701,,,,
HierarchicalHMM_1factors_none_fg+pct_fg_15,HierarchicalHMM,none,fg+pct_fg,2,-0.0750810696269849,-1968.8850807862084,,,,1.0
RollingHMM_none_pct_Range+pct_fg_19,RollingHMM,none,pct_Range+pct_fg,2,-0.07528227646382188,-2012.1895918353832,730.0,21.0,,
GMMHMM_none_Returns+pct_fg_10,GMMHMM,none,Returns+pct_fg,2,-0.07528719655361617,-6130.109550139582,,,3.0,
HierarchicalHMM_1factors_none_Range+fg+pct_fg_59,HierarchicalHMM,none,Range+fg+pct_fg,3,-0.07568214297459867,-1968.1437330100023,,,,1.0
HierarchicalHMM_1factors_none_Range+fg+pct_fg+pct_RSI_172,HierarchicalHMM,none,Range+fg+pct_fg+pct_RSI,4,-0.07577579307377258,-1968.1192362134248,,,,1.0
HierarchicalHMM_1factors_none_Returns+fg+pct_fg+RSI+pct_RSI_252,HierarchicalHMM,none,Returns+fg+pct_fg+RSI+pct_RSI,5,-0.07592123569796105,-2590.455384859457,,,,1.0
HierarchicalHMM_1factors_none_Returns+fg+RSI+pct_RSI_145,HierarchicalHMM,none,Returns+fg+RSI+pct_RSI,4,-0.07592680783415548,-2589.6755966782457,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+RSI+pct_RSI_456,HierarchicalHMM,robust,Returns+pct_Range+RSI+pct_RSI,4,-0.07659495328820197,-2589.2274783504963,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+pct_RSI_357,HierarchicalHMM,robust,Returns+pct_Range+pct_RSI,3,-0.07676932990223756,-2667.7555658007873,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_305,HierarchicalHMM,none,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,-0.07701645964675621,-2589.1562996445023,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+fg+RSI+pct_RSI_244,HierarchicalHMM,none,Returns+pct_Range+fg+RSI+pct_RSI,5,-0.07731352313269191,-2588.4449054260776,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+fg+RSI+pct_RSI_564,HierarchicalHMM,robust,Returns+pct_Range+fg+RSI+pct_RSI,5,-0.0775040966657062,-2588.444905426089,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_315,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,-0.07785722848422422,-2586.459921389817,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+fg+RSI+pct_RSI_228,HierarchicalHMM,none,Returns+Range+fg+RSI+pct_RSI,5,-0.07804667365385465,-2586.683626648646,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+fg+pct_fg+RSI+pct_RSI_300,HierarchicalHMM,none,Returns+Range+fg+pct_fg+RSI+pct_RSI,6,-0.07823537779629801,-2587.282572177713,,,,1.0
RollingHMM_none_Returns+pct_Range+pct_fg+pct_RSI_77,RollingHMM,none,Returns+pct_Range+pct_fg+pct_RSI,4,-0.0784630661386996,-3260.471344988061,730.0,21.0,,
HierarchicalHMM_1factors_none_pct_Range+fg+pct_fg_71,HierarchicalHMM,none,pct_Range+fg+pct_fg,3,-0.07922330223606393,-1968.6550751415716,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+fg+pct_fg_151,HierarchicalHMM,none,Range+pct_Range+fg+pct_fg,4,-0.07922837031142105,-1968.063831449822,,,,1.0
HierarchicalHMM_1factors_none_pct_Range+fg+pct_fg+pct_RSI_184,HierarchicalHMM,none,pct_Range+fg+pct_fg+pct_RSI,4,-0.07926415392292394,-1968.6189102671465,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+fg+pct_fg+pct_RSI_260,HierarchicalHMM,none,Range+pct_Range+fg+pct_fg+pct_RSI,5,-0.0792689817944195,-1968.027709810463,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+pct_fg+RSI+pct_RSI_248,HierarchicalHMM,none,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,-0.08112193317133269,-2591.6111920095086,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+fg+pct_fg+pct_RSI_240,HierarchicalHMM,none,Returns+pct_Range+fg+pct_fg+pct_RSI,5,-0.08153916859809697,-1977.9611723404732,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg+RSI+pct_RSI_290,HierarchicalHMM,none,Returns+Range+pct_Range+fg+RSI+pct_RSI,6,-0.08181378199706196,-2585.798867333894,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+fg+pct_fg_103,HierarchicalHMM,none,Returns+Range+fg+pct_fg,4,-0.08218981451148964,-1970.0906990698554,,,,1.0
HierarchicalHMM_1factors_none_Returns+fg+pct_fg+pct_RSI_142,HierarchicalHMM,none,Returns+fg+pct_fg+pct_RSI,4,-0.08345266940186355,-1976.3056029154386,,,,1.0
HierarchicalHMM_1factors_none_Returns+fg+pct_fg_39,HierarchicalHMM,none,Returns+fg+pct_fg,3,-0.08364261431466744,-1970.7961064685433,,,,1.0
HierarchicalHMM_1factors_none_fg+pct_fg+pct_RSI_85,HierarchicalHMM,none,fg+pct_fg+pct_RSI,3,-0.08372559802468012,-1968.8569350411733,,,,1.0
HierarchicalHMM_1factors_robust_Returns+fg+RSI+pct_RSI_465,HierarchicalHMM,robust,Returns+fg+RSI+pct_RSI,4,-0.08397323762811,-2589.6755966782457,,,,1.0
HierarchicalHMM_1factors_none_Returns+fg+pct_RSI_43,HierarchicalHMM,none,Returns+fg+pct_RSI,3,-0.08546832987718717,-2619.2965338220797,,,,1.0
HierarchicalHMM_1factors_robust_Returns+RSI+pct_RSI_369,HierarchicalHMM,robust,Returns+RSI+pct_RSI,3,-0.08684317978479072,-2590.572694321776,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_625,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,-0.0872243336565829,-2589.15629964447,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+fg+pct_fg_121,HierarchicalHMM,none,Returns+pct_Range+fg+pct_fg,4,-0.08766574032746698,-1970.5411550762085,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+fg+pct_RSI_109,HierarchicalHMM,none,Returns+Range+fg+pct_RSI,4,-0.09136144309597065,-2633.0063218844434,,,,1.0
HierarchicalHMM_1factors_robust_Returns+fg+pct_fg+RSI+pct_RSI_572,HierarchicalHMM,robust,Returns+fg+pct_fg+RSI+pct_RSI,5,-0.0932546646657528,-2590.455384859457,,,,1.0
HierarchicalHMM_3factors_none_pct_Range+fg+pct_fg+pct_RSI_186,HierarchicalHMM,none,pct_Range+fg+pct_fg+pct_RSI,4,-0.09533735843998196,-6588.0470421658865,,,,3.0
HierarchicalHMM_1factors_none_Returns+Range+pct_RSI_29,HierarchicalHMM,none,Returns+Range+pct_RSI,3,-0.09704386938419314,-2628.7585042050546,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_fg+RSI+pct_RSI_468,HierarchicalHMM,robust,Returns+pct_fg+RSI+pct_RSI,4,-0.09735989869751428,-2593.8771891658525,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+pct_fg+RSI+pct_RSI_568,HierarchicalHMM,robust,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,-0.1007512698165152,-2591.6111920095727,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_fg+RSI_65,HierarchicalHMM,none,Range+pct_fg+RSI,3,-0.11899965385797762,-1970.025676135128,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_fg+RSI+pct_RSI_178,HierarchicalHMM,none,Range+pct_fg+RSI+pct_RSI,4,-0.11907566835850363,-1970.6111054157911,,,,1.0
HierarchicalHMM_1factors_none_pct_fg+RSI_18,HierarchicalHMM,none,pct_fg+RSI,2,-0.11951666663606017,-1970.1812708933319,,,,1.0
HierarchicalHMM_1factors_none_pct_fg+RSI+pct_RSI_89,HierarchicalHMM,none,pct_fg+RSI+pct_RSI,3,-0.11959358405932337,-1970.7474164982816,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_fg+RSI_45,HierarchicalHMM,none,Returns+pct_fg+RSI,3,-0.12026687717277866,-1999.935213097058,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+pct_fg+RSI+pct_RSI_268,HierarchicalHMM,none,Range+pct_Range+pct_fg+RSI+pct_RSI,5,-0.12179686036188314,-1978.5587312581197,,,,1.0
HierarchicalHMM_1factors_none_pct_Range+pct_fg+RSI+pct_RSI_190,HierarchicalHMM,none,pct_Range+pct_fg+RSI+pct_RSI,4,-0.12290517459417254,-1970.377022213911,,,,1.0
HierarchicalHMM_1factors_none_pct_Range+pct_fg+RSI_77,HierarchicalHMM,none,pct_Range+pct_fg+RSI,3,-0.12339021519757502,-1969.8472447782033,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+pct_fg+RSI_160,HierarchicalHMM,none,Range+pct_Range+pct_fg+RSI,4,-0.1237981392098779,-1975.2847592209293,,,,1.0
GMMHMM_none_Returns+pct_Range+fg+RSI+pct_RSI_110,GMMHMM,none,Returns+pct_Range+fg+RSI+pct_RSI,5,-0.1301415626918441,-9210.852110248488,,,3.0,
StandardHMM_robust_pct_fg_131,StandardHMM,robust,pct_fg,1,-0.45916128502204545,-3058.073019804697,,,,
