,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
65,"fg, pct_fg",0.42867560463180426,-2230.2616619585947,0.04636412100949096,0.00010709273966011401,2,5.0650877055809005
66,"pcr, iv_skew, normalized_vrp",0.24181450380597033,337.01070245171104,0.0037006525150459295,0.008176488567366325,3,0.6118797553105633
67,"pcr, iv_skew, pcr_zscore",0.022258664087968155,-532.8841870885077,0.0024389755952391842,0.0057564948840066466,3,0.26615622361188657
68,"pcr, iv_skew, vol_of_vol",0.13589223460392003,-2127.862220705089,0.0013707441760940672,0.0023384120922897494,3,0.2729666522133267
69,"pcr, iv_skew, trend_strength",0.23589526374987282,72.1907305205055,0.0011081462046862785,0.006104747696245075,3,0.3467098842185007
70,"pcr, iv_skew, iv_percentile_rank",0.27789019156813416,-3062.3781514827474,0.00412295977451924,0.0059790158991218974,3,0.6901861690200581
71,"pcr, iv_skew, relative_pcr",0.055527844973281046,725.064903912407,0.0013948856045686655,0.003679900781313931,3,0.1950164054301476
72,"pcr, iv_skew, rsi20",0.11218514157666722,-2321.009120931698,0.004455297468339671,0.013050406885992726,3,0.5577148884106343
73,"pcr, iv_skew, fg",0.277557039230382,-2765.5961760957407,0.006841971717633441,0.00010709273966011401,3,0.9617542109937262
74,"pcr, iv_skew, pct_fg",0.486041977840533,927.9239215768567,0.005737103272293855,0.007001989075670444,3,1.0597523050699185
75,"pcr, normalized_vrp, pcr_zscore",0.19763316643654602,117.42269228997561,0.004402782357605588,0.007001236786943045,3,0.6379114021971048
76,"pcr, normalized_vrp, vol_of_vol",-0.08633099627179791,-1652.2339891711458,0.000509843652023212,0.004500900368549729,3,-0.03534663106947671
77,"pcr, normalized_vrp, trend_strength",-0.035138001002436824,683.4857828840858,0.004219422220264406,0.003446613952940749,3,0.3868042210240038
78,"pcr, normalized_vrp, iv_percentile_rank",0.21734846015705486,-2309.6834682816525,0.005726261455066243,0.011158478932474585,3,0.7899746056636792
79,"pcr, normalized_vrp, relative_pcr",-0.013276129417527774,1417.0760214739066,0.004401958261135651,0.010346426653954388,3,0.42691969669603735
80,"pcr, normalized_vrp, rsi20",0.08678845752310246,-1609.9041072821635,0.004021016287617547,0.004036792982625451,3,0.4888900862848571
81,"pcr, normalized_vrp, fg",0.16161465466295982,-2220.4464449433362,0.005192498293045118,0.010515395352544265,3,0.6808644839674716
82,"pcr, normalized_vrp, pct_fg",0.2257675343349407,1551.2665930934388,0.0039789966259768045,0.006478400704084856,3,0.6236671969326212
83,"pcr, pcr_zscore, vol_of_vol",-0.06499878174342935,-2538.962270633463,0.0021777519137966116,0.001191311742539376,3,0.15277640963623182
84,"pcr, pcr_zscore, trend_strength",0.18643331661692833,205.31926489164772,0.004814344040842978,0.004648060728970286,3,0.6678677207012261
85,"pcr, pcr_zscore, iv_percentile_rank",0.07785058919631073,-3551.828930091,0.002601051221144529,0.0064988924724968325,3,0.33795571131076363
86,"pcr, pcr_zscore, relative_pcr",0.1270221769060643,702.9292909583669,0.0020372748451748758,0.004224659748257654,3,0.3307496614235519
87,"pcr, pcr_zscore, rsi20",0.1083607275439129,-2581.2972239859064,0.0046572600378585105,0.009524461740540804,3,0.574086731329764
88,"pcr, pcr_zscore, fg",0.25989321291765904,-2790.591413028626,0.006584432541181242,0.0,3,0.9183364670357832
89,"pcr, pcr_zscore, pct_fg",0.0541317484959972,621.0203716873712,0.0025907608172475614,0.002286397457476089,3,0.3132078302207534
90,"pcr, vol_of_vol, trend_strength",0.06411647209389097,-2130.208320031911,0.0021067195268869984,0.004398727192779889,3,0.2747884247825908
91,"pcr, vol_of_vol, iv_percentile_rank",0.21713046209347556,-5379.507644544681,0.0004267178642341392,0.004620030835547536,3,0.2598022485168895
92,"pcr, vol_of_vol, relative_pcr",-0.05527011502813896,-1217.225453629356,0.0007127473813456721,0.009789961546574678,3,0.01600462310642825
93,"pcr, vol_of_vol, rsi20",0.23161056020285736,-4398.450264555703,0.006003188274503505,0.008531162729218883,3,0.8319293876532079
94,"pcr, vol_of_vol, fg",0.2634659090782407,-4712.987411629737,0.007683955671157177,0.0,3,1.0318614761939584
95,"pcr, vol_of_vol, pct_fg",0.1625605030294191,-1270.5828358267702,0.0031075795858538785,0.005675509002495944,3,0.47331846161480695
96,"pcr, trend_strength, iv_percentile_rank",0.23055803363516583,-3041.970837688829,0.0013644488524877452,0.013146208692089068,3,0.3670029188839403
97,"pcr, trend_strength, relative_pcr",0.21944254120861395,1134.8096499712738,0.0030798122835461288,0.0032143687132868983,3,0.5274237695632269
98,"pcr, trend_strength, rsi20",0.10117568092278972,-1851.3971848187825,0.0009200048047592445,0.007868207764235661,3,0.19317616139871419
99,"pcr, trend_strength, fg",0.2718371809470603,-2482.68684613925,0.006055317146858946,0.019672034703914543,3,0.8773688956329548
100,"pcr, trend_strength, pct_fg",0.36942810581579166,1213.5196929583492,0.0035028050498198964,0.01185482219719551,3,0.7197086107977813
101,"pcr, iv_percentile_rank, relative_pcr",0.16441696072516057,-2215.296454638847,0.001455208147883344,0.013055290041216779,3,0.309937775513495
102,"pcr, iv_percentile_rank, rsi20",0.21936601337279907,-5335.047821512208,0.0005030930453526952,0.010696744724404569,3,0.2696753179080686
103,"pcr, iv_percentile_rank, fg",0.16962870468506944,-5726.368861942302,0.006295522521678647,0.0,3,0.7991809568529341
104,"pcr, iv_percentile_rank, pct_fg",0.2011567042704948,-2322.704785110822,0.0007965088912465584,0.004751027230740773,3,0.28080759339515066
105,"pcr, relative_pcr, rsi20",0.09667985747263932,-1233.6749241695838,0.003501170645448596,0.005775385842235216,3,0.446796922017499
106,"pcr, relative_pcr, fg",0.11956997755873496,-1753.7205872549098,0.004705718680830097,0.004313465519605632,3,0.5901418456417447
107,"pcr, relative_pcr, pct_fg",0.17867196301130675,1914.4492851617576,0.0021111781876391477,0.012436454246590753,3,0.3897897817752215
108,"pcr, rsi20, fg",0.16619192678417394,-4680.635857926529,0.008161416716257296,0.019672034703914543,3,0.9823335984099035
109,"pcr, rsi20, pct_fg",0.3895578125001012,-1125.3431827774534,0.004513307694807478,0.010317522819518497,3,0.840888581980849
110,"pcr, fg, pct_fg",0.2710992435425442,-1577.2784947177906,0.0053497096495730674,0.00010709273966011401,3,0.806070208499851
111,"iv_skew, normalized_vrp, pcr_zscore",-0.019021729245090505,-1328.4331548267924,0.0038691847026871527,0.007647479921373195,3,0.3678967410236248
112,"iv_skew, normalized_vrp, vol_of_vol",0.37701828701972784,-2907.1352096101473,0.003419815188704446,0.009315238581314899,3,0.7189998058901724
113,"iv_skew, normalized_vrp, trend_strength",0.06277360282426812,-726.7624692266148,0.004880866892312067,0.005506425594175846,3,0.5508602920554748
114,"iv_skew, normalized_vrp, iv_percentile_rank",0.1980557146212415,-3584.827606180422,0.003561935223785382,0.002308026210464157,3,0.5542492369997798
115,"iv_skew, normalized_vrp, relative_pcr",-0.05936843701823627,182.45150722146582,0.004722171798666568,0.005908290966619772,3,0.41284874284842055
116,"iv_skew, normalized_vrp, rsi20",0.12529846687671872,-2650.900933983483,0.007492135428567391,0.03249532451066699,3,0.8745120097334579
117,"iv_skew, normalized_vrp, fg",0.16899589602224868,-3445.088714080914,0.006364694946583807,0.008482386063180851,3,0.8054653906806293
118,"iv_skew, normalized_vrp, pct_fg",0.12217101356403619,244.61240626483155,0.0062017746450349215,0.011957250339652637,3,0.7423484780675282
119,"iv_skew, pcr_zscore, vol_of_vol",0.04840509961125429,-4084.160309167503,0.0022304310565050994,0.0009749113432673548,3,0.2714482052617642
120,"iv_skew, pcr_zscore, trend_strength",0.15431987697212987,-1682.7730121409722,0.0027648256646603787,0.005659952426577,3,0.43080244343816776
121,"iv_skew, pcr_zscore, iv_percentile_rank",0.10985204264869008,-5054.540466470781,0.0031485269521797613,0.006310750500390169,3,0.42470473786666624
122,"iv_skew, pcr_zscore, relative_pcr",0.06221510054705095,-719.5560813427027,0.0009171323795819961,0.0023943272184613947,3,0.15392833850525056
123,"iv_skew, pcr_zscore, rsi20",0.19327642627650074,-4058.891041296334,0.008591940032096903,0.012866445137316228,3,1.052470429486191
124,"iv_skew, pcr_zscore, fg",0.27134726970648015,-4445.453691838884,0.006861606294936245,0.00010709273966011401,3,0.9575078992001046
125,"iv_skew, pcr_zscore, pct_fg",0.3723368773407452,-1115.8548199337536,0.001252734647705557,0.00738966334850022,3,0.49761034211130095
126,"iv_skew, vol_of_vol, trend_strength",0.0601940639734919,-3565.491765565765,0.0025505534451770884,0.003672909842052516,3,0.31524940849120076
127,"iv_skew, vol_of_vol, iv_percentile_rank",0.2189444689071938,-6584.028050894941,0.00141442433313333,0.004861889224896962,3,0.36038690222052683
128,"iv_skew, vol_of_vol, relative_pcr",0.4067312473474512,-2567.5303136832244,0.0029028749024268548,0.0026194426088925705,3,0.6970187375901367
129,"iv_skew, vol_of_vol, rsi20",-0.00710892262281767,-5790.9791335080545,0.0022993166241045584,0.009831747037144973,3,0.22282273978763817
130,"iv_skew, vol_of_vol, fg",0.25629983164811326,-6172.277083769255,0.00460673117228905,0.002422683521833966,3,0.7169729488770182
131,"iv_skew, vol_of_vol, pct_fg",0.22963566260383758,-2524.3527723771954,0.003434216430194893,0.0179385986630087,3,0.5730573056233269
132,"iv_skew, trend_strength, iv_percentile_rank",0.40589156113401115,-4228.454755702832,0.005906562688171071,0.0038727455913331295,3,0.9965478299511182
133,"iv_skew, trend_strength, relative_pcr",0.11611869131660779,-475.0807188003733,0.005601337212085123,0.005409529450721901,3,0.6762524125251201
134,"iv_skew, trend_strength, rsi20",0.12922307988702675,-3303.815391893594,0.0007678845588167085,0.014347039608079343,3,0.2060115357686976
135,"iv_skew, trend_strength, fg",0.27505180698141585,-3926.6136645685815,0.006129537805709678,0.019672034703914543,3,0.8880055875523837
136,"iv_skew, trend_strength, pct_fg",0.4296703466840269,-223.04944282587502,0.0049882607231747506,0.03262955791250739,3,0.9284964190015019
137,"iv_skew, iv_percentile_rank, relative_pcr",0.18524859567849045,-3509.25362245188,0.0007686221090712456,0.010355997220107301,3,0.26211080658561503
138,"iv_skew, iv_percentile_rank, rsi20",0.24078893816670988,-6699.448141699459,0.0012049120024517817,0.007713696780781157,3,0.36128013841188805
139,"iv_skew, iv_percentile_rank, fg",0.1579270411693538,-6978.907412158871,0.006183221041946284,0.019672034703914543,3,0.7762491453639822
140,"iv_skew, iv_percentile_rank, pct_fg",0.21617881468074132,-3592.8947006313456,0.0029422664592612777,0.02488225378010747,3,0.5104054606068691
141,"iv_skew, relative_pcr, rsi20",0.183263705728159,-2666.532479211703,0.007304405323506095,0.01423935348247392,3,0.9137042380787684
142,"iv_skew, relative_pcr, fg",0.2770663131073975,-2951.426101943152,0.00647877624018515,0.019672034703914543,3,0.9249439371259125
143,"iv_skew, relative_pcr, pct_fg",0.3224928713092108,462.12279190764815,0.007979979350252889,0.035782303910902674,3,1.1204908063344998
144,"iv_skew, rsi20, fg",0.16615684770474706,-6100.267982939117,0.006493817655636506,0.00010709273966011401,3,0.8155386132683976
145,"iv_skew, rsi20, pct_fg",0.4792383352413715,-2618.3851770958167,0.010928975436957988,0.03517616875207413,3,1.5721358789371704
146,"iv_skew, fg, pct_fg",0.43387027185411203,-3021.2510929335835,0.041255387546367935,0.00010709273966011401,3,4.559409026490906
147,"normalized_vrp, pcr_zscore, vol_of_vol",-0.060321694394782396,-3165.954657965328,0.0017682481027278527,0.009216883058261007,3,0.11650311587800287
148,"normalized_vrp, pcr_zscore, trend_strength",0.2803603625205928,-538.1659238569406,0.0030445049075574476,0.005391908766005826,3,0.5848108532763376
149,"normalized_vrp, pcr_zscore, iv_percentile_rank",0.2132296928759583,-3839.6382002018086,0.007481780697061334,0.008636096953470309,3,0.9614077625820917
150,"normalized_vrp, pcr_zscore, relative_pcr",0.19047118807787702,424.12816215392246,0.007095135306474213,0.007647561383299369,3,0.8999847187252983
151,"normalized_vrp, pcr_zscore, rsi20",0.14847113875654994,-3376.3334360153794,0.00412494130924715,0.012210068792302844,3,0.5609652696812649
152,"normalized_vrp, pcr_zscore, fg",0.13719801532314338,-3802.3782900856945,0.005724643152334379,0.010515395352544265,3,0.7096623305565812
153,"normalized_vrp, pcr_zscore, pct_fg",0.29479224855064773,-115.73270664831524,0.003789657026407155,0.00835640566364153,3,0.6737579511913632
154,"normalized_vrp, vol_of_vol, trend_strength",-0.12113384158205434,-2599.763794740085,0.0009749009937019422,0.007510348383796989,3,-0.023643742211860122
155,"normalized_vrp, vol_of_vol, iv_percentile_rank",0.18608949450663007,-5508.18252616035,0.0008214474142504905,0.00320141380045618,3,0.2682342359316791
156,"normalized_vrp, vol_of_vol, relative_pcr",-0.024148780923775044,-1599.6675539592989,0.0014122466687645264,0.002017503931135315,3,0.1170758859526776
157,"normalized_vrp, vol_of_vol, rsi20",0.14291287788683643,-4998.860100448483,0.002515496013338072,0.005612687070458248,3,0.3944624792206436
158,"normalized_vrp, vol_of_vol, fg",0.228306448749708,-5008.433930209189,0.006265995056810379,0.00010709273966011401,3,0.854905954430746
159,"normalized_vrp, vol_of_vol, pct_fg",0.47899822170939615,-1385.6290216959408,0.002255475016592363,0.007300384987655497,3,0.7045457233686325
160,"normalized_vrp, trend_strength, iv_percentile_rank",0.19252889605858292,-3346.4223299272217,0.00467063698838369,0.013728610456414487,3,0.6595925948969519
161,"normalized_vrp, trend_strength, relative_pcr",0.13207357293070277,426.8479431093403,0.0020842709992907353,0.0026808307190535315,3,0.34050067285977625
162,"normalized_vrp, trend_strength, rsi20",0.08350453156535341,-2649.3961224960913,0.0007042995103486648,0.0035475487485951726,3,0.1539344826002199
163,"normalized_vrp, trend_strength, fg",0.13724407577640907,-3265.6700603035906,0.005244480622213262,0.00693197968766618,3,0.6616921379977353
164,"normalized_vrp, trend_strength, pct_fg",0.42145053075155753,555.6884141732683,0.004097851906943716,0.007287305004303968,3,0.8312357214459292
165,"normalized_vrp, iv_percentile_rank, relative_pcr",0.20883956316277474,-2508.609637088969,0.0033069600017580515,0.00791863970530743,3,0.5395355633385799
166,"normalized_vrp, iv_percentile_rank, rsi20",0.1501231102390935,-5865.437629946395,0.002361143988766529,0.004397320168303304,3,0.3862375091157464
167,"normalized_vrp, iv_percentile_rank, fg",0.14981898111548492,-6065.747743363927,0.0067000720516089156,0.019672034703914543,3,0.8198261862763765
168,"normalized_vrp, iv_percentile_rank, pct_fg",0.2809446557950019,-2542.4228878629315,0.018012902299491436,0.017087241360521508,3,2.0822348857441453
169,"normalized_vrp, relative_pcr, rsi20",0.15414329551658168,-1936.8563933033709,0.006829770888661433,0.008282183939232503,3,0.837120384382725
170,"normalized_vrp, relative_pcr, fg",0.16789690400433327,-2229.448521598257,0.005367877416533104,0.010515395352544265,3,0.7046846456576437
171,"normalized_vrp, relative_pcr, pct_fg",0.2506021813528227,1418.0669822712407,0.003458035895502714,0.006178507661665736,3,0.5964057709030941
172,"normalized_vrp, rsi20, fg",0.1281152897818461,-5547.456952321456,0.0064634078429542385,0.007840654920060176,3,0.7744560740772699
173,"normalized_vrp, rsi20, pct_fg",0.09503904362560008,-1920.4543553818467,0.005540220536761632,0.007834585863575732,3,0.6490610973017633
174,"normalized_vrp, fg, pct_fg",0.3733146436756704,-1909.9299831875053,0.010016957078203968,0.006771684898978695,3,1.3750103514960672
175,"pcr_zscore, vol_of_vol, trend_strength",0.2796588300546121,-3728.613690180592,0.0006160805977613243,0.013829797096089707,3,0.34126688983074455
176,"pcr_zscore, vol_of_vol, iv_percentile_rank",0.22421568948574302,-6838.7216284115275,0.00040898323332576455,0.004620030835547536,3,0.2651140128183195
177,"pcr_zscore, vol_of_vol, relative_pcr",0.05548438001950428,-2578.4848440532755,0.0011556571504359146,0.002297604011297019,3,0.17105009506309574
178,"pcr_zscore, vol_of_vol, rsi20",0.09245956755375935,-6179.9388928919725,0.004372111081512158,0.010308350995606685,3,0.5296706757049752
179,"pcr_zscore, vol_of_vol, fg",0.25918552465612205,-6320.388667522963,0.006690334883372509,0.0,3,0.928219012993373
180,"pcr_zscore, vol_of_vol, pct_fg",0.18438719656006008,-2816.274567018289,0.0020330281659604005,0.00467688192422489,3,0.38769001315610013
181,"pcr_zscore, trend_strength, iv_percentile_rank",0.12164943173684276,-4712.94761164884,0.00013622952404085864,0.0018707455712103404,3,0.13527238414092863
182,"pcr_zscore, trend_strength, relative_pcr",0.08334413349008762,-349.88873692247034,0.003944094233329207,0.0026917891130313117,3,0.47775355682300835
183,"pcr_zscore, trend_strength, rsi20",0.09600659940498825,-3617.638251167978,0.003517845204227525,0.004278203282141268,3,0.4477911198277407
184,"pcr_zscore, trend_strength, fg",0.27149241893319853,-4117.354058263367,0.006256372884173663,0.019672034703914543,3,0.8971297073505649
185,"pcr_zscore, trend_strength, pct_fg",0.2722953190449293,-461.7176657317579,0.0032316954008549644,0.002327424591026186,3,0.5954648591304257
186,"pcr_zscore, iv_percentile_rank, relative_pcr",0.11987827999327721,-3570.4669662967876,0.000580015028407944,0.004013083217628604,3,0.1778797828340716
187,"pcr_zscore, iv_percentile_rank, rsi20",0.21137337121085065,-7052.138805175988,0.002236075758858858,0.008154078499297453,3,0.4349809470967364
188,"pcr_zscore, iv_percentile_rank, fg",0.13100982242176218,-7359.10848890297,0.005095844205562476,0.007275408797233596,3,0.6405942429780098
189,"pcr_zscore, iv_percentile_rank, pct_fg",0.2794507932099317,-3812.5348347743043,0.000867160705728007,0.004885623529582179,3,0.36616686378273244
190,"pcr_zscore, relative_pcr, rsi20",0.012425617325515082,-2732.872325712627,0.002780597133998833,0.004998800703454532,3,0.29048533072539834
191,"pcr_zscore, relative_pcr, fg",0.2729343446585821,-3092.9528058878113,0.006493817655636506,0.019672034703914543,3,0.9223161102222326
192,"pcr_zscore, relative_pcr, pct_fg",0.15186746697413483,498.63737704092205,0.0018506789349407437,0.0027289683314976397,3,0.3369353604682092
193,"pcr_zscore, rsi20, fg",0.06456380992163814,-6469.580704866947,0.00326887441484366,0.00439174916274339,3,0.3914512514060041
194,"pcr_zscore, rsi20, pct_fg",0.4153721116526846,-3030.524268019536,0.006394245754299737,0.007960169143058353,3,1.0547966870826584
195,"pcr_zscore, fg, pct_fg",0.4250719290686747,-3390.1196619136535,0.04290177125817651,0.00010709273966011401,3,4.715249054886326
196,"vol_of_vol, trend_strength, iv_percentile_rank",0.21825839930256757,-6362.328726578913,0.0012543322259902599,0.004663617227711495,3,0.3436916219015935
197,"vol_of_vol, trend_strength, relative_pcr",0.04788301769368304,-2297.911726378109,0.0022475846968478238,0.002554074068284621,3,0.27264148737846544
198,"vol_of_vol, trend_strength, rsi20",0.24886841853615638,-5455.75986178515,0.004241232876375874,0.008717203239000534,3,0.6729917061737438
199,"vol_of_vol, trend_strength, fg",0.2586132142778907,-5734.692416359695,0.007503203753790743,0.019672034703914543,3,1.0089335896569651
